city_id,city_name,utm_epsg,feature_class,status,write_status,feature_count,invalid_geometry_count,empty_geometry_count,total_area_m2,total_length_m,aoi_file,input_pbf,output_file,duration_seconds,error
DE10,Dortmund,32632,water,success,written,2732,0,0,15471632.228691753,0.0,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\aoi\cities\DE10_Dortmund_aoi.gpkg,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\interim\osm_city_pbf\DE10_Dortmund.osm.pbf,data\vector\osm\DE10_Dortmund\water.gpkg,1.4362111999944318,
DE11,Hamburg,32632,building,success,written,387031,0,0,80506528.87234569,0.0,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\aoi\cities\DE11_Hamburg_aoi.gpkg,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\interim\osm_city_pbf\DE11_Hamburg.osm.pbf,data\vector\osm\DE11_Hamburg\buildings.gpkg,100.22527579998132,
DE11,Hamburg,32632,road,success,written,451663,0,0,0.0,9041204.41407235,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\aoi\cities\DE11_Hamburg_aoi.gpkg,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\interim\osm_city_pbf\DE11_Hamburg.osm.pbf,data\vector\osm\DE11_Hamburg\roads.gpkg,33.65492850000737,
DE11,Hamburg,32632,vegetation,success,written,22886,0,0,445347819.3252964,0.0,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\aoi\cities\DE11_Hamburg_aoi.gpkg,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\interim\osm_city_pbf\DE11_Hamburg.osm.pbf,data\vector\osm\DE11_Hamburg\vegetation.gpkg,4.849689099995885,
DE11,Hamburg,32632,bare_land,success,written,1706,0,0,11500547.472040422,0.0,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\aoi\cities\DE11_Hamburg_aoi.gpkg,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\interim\osm_city_pbf\DE11_Hamburg.osm.pbf,data\vector\osm\DE11_Hamburg\bare_land.gpkg,2.7399923000193667,
DE11,Hamburg,32632,water,success,written,3218,0,0,45462364.99820882,0.0,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\aoi\cities\DE11_Hamburg_aoi.gpkg,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\interim\osm_city_pbf\DE11_Hamburg.osm.pbf,data\vector\osm\DE11_Hamburg\water.gpkg,1.4932716999901459,
DE12,Bremen,32632,building,success,written,267721,0,0,49284913.9828846,0.0,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\aoi\cities\DE12_Bremen_aoi.gpkg,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\interim\osm_city_pbf\DE12_Bremen.osm.pbf,data\vector\osm\DE12_Bremen\buildings.gpkg,63.098013999988325,
DE12,Bremen,32632,road,success,written,213184,0,0,0.0,5712294.365430437,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\aoi\cities\DE12_Bremen_aoi.gpkg,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\interim\osm_city_pbf\DE12_Bremen.osm.pbf,data\vector\osm\DE12_Bremen\roads.gpkg,13.97657340002479,
DE12,Bremen,32632,vegetation,success,written,21443,0,0,599634767.3604798,0.0,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\aoi\cities\DE12_Bremen_aoi.gpkg,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\interim\osm_city_pbf\DE12_Bremen.osm.pbf,data\vector\osm\DE12_Bremen\vegetation.gpkg,4.390560300002107,
DE12,Bremen,32632,bare_land,success,written,743,0,0,6770220.083091319,0.0,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\aoi\cities\DE12_Bremen_aoi.gpkg,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\interim\osm_city_pbf\DE12_Bremen.osm.pbf,data\vector\osm\DE12_Bremen\bare_land.gpkg,1.370634200022323,
